X,Y,field_1,Latitude,Longitude,layer,path
-3.3943437654795,5.373236750518,13,5.373236750518000,-3.394343765479500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3942020241725,5.373480078998,25,5.373480078998000,-3.394202024172500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3947654190905,5.37315695309,87,5.373156953090002,-3.394765419090500,61,D:\DATA_\Points_D5\61.shp|layername=61
-3.3946243918455,5.37299592689,90,5.372995926890000,-3.394624391845500,61,D:\DATA_\Points_D5\61.shp|layername=61
-3.3942709311555,5.373275396806,32,5.373275396806000,-3.394270931155500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3943426943865,5.37331619011,35,5.373316190110002,-3.394342694386500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3946268910625,5.373158026598,95,5.373158026598000,-3.394626891062500,61,D:\DATA_\Points_D5\61.shp|layername=61
-3.3946950839835,5.373041014226,100,5.373041014226002,-3.394695083983500,61,D:\DATA_\Points_D5\61.shp|layername=61
-3.3944826505385,5.373401355078,58,5.373401355078000,-3.394482650538500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3945472731495,5.373521587974,64,5.373521587974000,-3.394547273149500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3942720022485,5.373439285694,26,5.373439285694000,-3.394272002248500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3942041663585,5.373311896078,29,5.373311896078000,-3.394204166358500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3944808653835,5.373241760222,67,5.373241760222000,-3.394480865383500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3944105302765,5.37336270879,68,5.373362708790000,-3.394410530276500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3942720022485,5.373355909906,53,5.373355909906000,-3.394272002248500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3944069599665,5.37353089171,56,5.373530891710002,-3.394406959966500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3944094591835,5.373280048674,74,5.373280048674000,-3.394409459183500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3944794372595,5.373483657358,83,5.373483657358000,-3.394479437259500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3943344826735,5.373562739114,65,5.373562739114000,-3.394334482673500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3942716452175,5.37352015663,66,5.373520156630002,-3.394271645217500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3945533426765,5.373283627034,91,5.373283627034002,-3.394553342676500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3944808653835,5.373320841978,92,5.373320841978000,-3.394480865383500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3943366248595,5.373480078998,71,5.373480078998000,-3.394336624859500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3943409092315,5.373397418882,72,5.373397418882000,-3.394340909231500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3942063085445,5.373392409178,95,5.373392409178000,-3.394206308544500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3944055318425,5.373447873758,96,5.373447873758002,-3.394405531842500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3945533426765,5.373358772594,85,5.373358772594000,-3.394553342676500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3945512004905,5.373438570022,86,5.373438570022000,-3.394551200490500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3940627820825,5.373227446782,24,5.373227446782000,-3.394062782082500,63,D:\DATA_\Points_D5\63.shp|layername=63
-3.3941306179725,5.37335197371,25,5.373351973710000,-3.394130617972500,63,D:\DATA_\Points_D5\63.shp|layername=63
-3.3942027382345,5.373558802918,93,5.373558802918002,-3.394202738234500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3942055944825,5.37323388783,94,5.373233887830002,-3.394205594482500,62,D:\DATA_\Points_D5\62.shp|layername=62
-3.3941263336005,5.373510495058,32,5.373510495058000,-3.394126333600500,63,D:\DATA_\Points_D5\63.shp|layername=63
-3.3940606398965,5.373556298066,35,5.373556298066000,-3.394060639896500,63,D:\DATA_\Points_D5\63.shp|layername=63
-3.3939160423415,5.37355236187,12,5.373552361870000,-3.393916042341500,63,D:\DATA_\Points_D5\63.shp|layername=63
-3.3940595688035,5.373477574146,14,5.373477574146000,-3.394059568803500,63,D:\DATA_\Points_D5\63.shp|layername=63
-3.3938492775445,5.373509779386,38,5.373509779386000,-3.393849277544500,63,D:\DATA_\Points_D5\63.shp|layername=63
-3.3939242540545,5.37323567701,39,5.373235677010000,-3.393924254054500,63,D:\DATA_\Points_D5\63.shp|layername=63
-3.3939167564035,5.373472206606,27,5.373472206606000,-3.393916756403500,63,D:\DATA_\Points_D5\63.shp|layername=63
-3.3939206837445,5.373388830818,29,5.373388830818000,-3.393920683744500,63,D:\DATA_\Points_D5\63.shp|layername=63
-3.3897070038825,5.37255936697,24,5.372559366970000,-3.389707003882500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3899840599385,5.372809136498,86,5.372809136498000,-3.389984059938500,112,D:\DATA_\Points_D5\112.shp|layername=112
-3.3902671855215,5.37271502563,94,5.372715025630000,-3.390267185521500,112,D:\DATA_\Points_D5\112.shp|layername=112
-3.3900576083245,5.372680673374,70,5.372680673374000,-3.390057608324500,112,D:\DATA_\Points_D5\112.shp|layername=112
-3.3898505303445,5.372560440478,31,5.372560440478000,-3.389850530344500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3897766249275,5.372517500158,33,5.372517500158002,-3.389776624927500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3897719835245,5.372841341738,21,5.372841341738000,-3.389771983524500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3896388109615,5.372599086766,23,5.372599086766000,-3.389638810961500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3895656196065,5.372559724806,41,5.372559724806000,-3.389565619606500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3898466030035,5.372640953578,49,5.372640953578000,-3.389846603003500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3898473170655,5.372723255858,27,5.372723255858000,-3.389847317065500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3897755538345,5.372603022962,28,5.372603022962000,-3.389775553834500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3897055757585,5.372803411122,55,5.372803411122000,-3.389705575758500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3897766249275,5.372683536062,57,5.372683536062000,-3.389776624927500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3895645485135,5.372723613694,36,5.372723613694000,-3.389564548513500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3897734116485,5.37276333349,37,5.372763333490000,-3.389773411648500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3896373828375,5.372762617818,65,5.372762617818000,-3.389637382837500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3898466030035,5.372805200302,67,5.372805200302000,-3.389846603003500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3896370258065,5.372677810686,51,5.372677810686000,-3.389637025806500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3896413101785,5.372520362846,52,5.372520362846000,-3.389641310178500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3897055757585,5.372641311414,71,5.372641311414000,-3.389705575758500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3895627633585,5.37280806299,75,5.372808062990000,-3.389562763358500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3895677617925,5.372640953578,91,5.372640953578000,-3.389567761792500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3896313133105,5.372845277934,60,5.372845277934000,-3.389631313310500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3892089456375,5.372762617818,20,5.372762617818000,-3.389208945637500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3894213790825,5.37280090627,24,5.372800906270000,-3.389421379082500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3892100167305,5.372593719226,5,5.372593719226000,-3.389210016730500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3897016484175,5.372718246154,70,5.372718246154000,-3.389701648417500,113,D:\DATA_\Points_D5\113.shp|layername=113
-3.3894210220515,5.372632007678,26,5.372632007678000,-3.389421022051500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3894267345475,5.372553641594,28,5.372553641594000,-3.389426734547500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3894927852825,5.372765480506,51,5.372765480506002,-3.389492785282500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3892110878235,5.372683178226,10,5.372683178226000,-3.389211087823500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3894927852825,5.37267566367,67,5.372675663670000,-3.389492785282500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3894220931445,5.372711089434,71,5.372711089434000,-3.389422093144500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3893560424095,5.37259693975,74,5.372596939750000,-3.389356042409500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3893499728825,5.372684967406,25,5.372684967406000,-3.389349972882500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3949592869235,5.374351051822,9,5.374351051822002,-3.394959286923500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3892867783955,5.372635586038,75,5.372635586038000,-3.389286778395500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3892853502715,5.372553641594,79,5.372553641594000,-3.389285350271500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3894963555925,5.372595508406,61,5.372595508406000,-3.389496355592500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3951792180195,5.374066572202,27,5.374066572202000,-3.395179218019500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3892867783955,5.37280269545,89,5.372802695450000,-3.389286778395500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3892853502715,5.372715383466,90,5.372715383466000,-3.389285350271500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3893560424095,5.372759397294,91,5.372759397294000,-3.389356042409500,114,D:\DATA_\Points_D5\114.shp|layername=114
-3.3952466968785,5.374096988262,38,5.374096988262000,-3.395246696878500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3952409843825,5.374348904806,16,5.374348904806000,-3.395240984382500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3951113821295,5.374102713638,19,5.374102713638000,-3.395111382129500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3951095969745,5.37393703557,26,5.373937035570000,-3.395109596974500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3949600009855,5.374265529018,44,5.374265529018000,-3.394960000985500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3951688641205,5.374312047698,29,5.374312047698000,-3.395168864120500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3951081688505,5.374265171182,30,5.374265171182000,-3.395108168850500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3951760047405,5.37413921291,31,5.374139212910000,-3.395176004740500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3950324782785,5.374063709514,50,5.374063709514000,-3.395032478278500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3949635712955,5.373934888554,39,5.373934888554000,-3.394963571295500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3950306931235,5.374311689862,40,5.374311689862000,-3.395030693123500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3952427695375,5.374265171182,42,5.374265171182000,-3.395242769537500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3949614291095,5.374183584574,57,5.374183584574000,-3.394961429109500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3951006711995,5.37435928205,45,5.374359282050000,-3.395100671199500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3952399132895,5.37418036405,47,5.374180364050002,-3.395239913289500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3949614291095,5.374097346098,49,5.374097346098000,-3.394961429109500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3974213726995,5.374387193258,4,5.374387193258000,-3.397421372699500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3951774328645,5.374214000634,51,5.374214000634002,-3.395177432864500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3952481250025,5.373931310194,55,5.373931310194000,-3.395248125002500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3952445546925,5.374013254638,56,5.374013254638000,-3.395244554692500,12,D:\DATA_\Points_D5\12.shp|layername=12
-3.3975702546265,5.374135992386,8,5.374135992386002,-3.397570254626500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3974984913955,5.37408553751,9,5.374085537510000,-3.397498491395500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3971439596125,5.37438611975,3,5.374386119750000,-3.397143959612500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3972167939365,5.374261950658,12,5.374261950658000,-3.397216793936500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3972153658125,5.37409985095,13,5.374099850950000,-3.397215365812500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3972842727955,5.374376816014,5,5.374376816014000,-3.397284272795500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3971450307055,5.374135276714,16,5.374135276714000,-3.397145030705500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3971436025815,5.373978544546,17,5.373978544546000,-3.397143602581500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3975656132235,5.374221157354,10,5.374221157354000,-3.397565613223500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3971478869535,5.37429844993,11,5.374298449930000,-3.397147886953500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3972164369055,5.374017190834,21,5.374017190834000,-3.397216436905500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3971496721085,5.374052974434,22,5.374052974434000,-3.397149672108500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3974938499925,5.374171775986,14,5.374171775986000,-3.397493849992500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3974153031725,5.374131698354,15,5.374131698354002,-3.397415303172500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3973510375925,5.374084106166,26,5.374084106166000,-3.397351037592500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3973524657165,5.373998941198,27,5.373998941198002,-3.397352465716500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3974263711335,5.373954569534,18,5.373954569534002,-3.397426371133500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3973531797785,5.374331013006,20,5.374331013006000,-3.397353179778500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3972196501845,5.374344252938,32,5.374344252938000,-3.397219650184500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3974228008235,5.374044028534,33,5.374044028534002,-3.397422800823500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3972832017025,5.37413563455,24,5.374135634550000,-3.397283201702500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3974220867615,5.374299523438,25,5.374299523438000,-3.397422086761500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3970696971645,5.374176070018,36,5.374176070018002,-3.397069697164500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3972832017025,5.373971387826,37,5.373971387826002,-3.397283201702500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3974220867615,5.374215431978,28,5.374215431978000,-3.397422086761500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3972160798745,5.374179290542,30,5.374179290542000,-3.397216079874500,0,D:\DATA_\Points_D5\0.shp|layername=0
-3.3899801325975,5.373215638194,91,5.373215638194000,-3.389980132597500,86,D:\DATA_\Points_D5\86.shp|layername=86
-3.3899158670175,5.373339807286,92,5.373339807286000,-3.389915867017500,86,D:\DATA_\Points_D5\86.shp|layername=86
-3.3895570508625,5.37337344387,7,5.373373443870000,-3.389557050862500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3901922090115,5.373247843434,79,5.373247843434000,-3.390192209011500,86,D:\DATA_\Points_D5\86.shp|layername=86
-3.3897730546175,5.37349868647,22,5.373498686470002,-3.389773054617500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3897012913865,5.373294362114,23,5.373294362114002,-3.389701291386500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3897020054485,5.373534827906,24,5.373534827906000,-3.389702005448500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3899783474425,5.373375590886,89,5.373375590886000,-3.389978347442500,86,D:\DATA_\Points_D5\86.shp|layername=86
-3.3897705554005,5.373417457698,38,5.373417457698000,-3.389770555400500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3896334554965,5.373247843434,40,5.373247843434000,-3.389633455496500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3901229449975,5.373217069538,41,5.373217069538002,-3.390122944997500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3895599071105,5.373529460366,16,5.373529460366000,-3.389559907110500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3898458889415,5.373210270654,54,5.373210270654000,-3.389845888941500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3896987921695,5.373212059834,56,5.373212059834002,-3.389698792169500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3896259578455,5.373491171914,58,5.373491171914000,-3.389625957845500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3897016484175,5.373372370362,26,5.373372370362000,-3.389701648417500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3895609782035,5.373211344162,65,5.373211344162002,-3.389560978203500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3898387483215,5.373370581182,74,5.373370581182000,-3.389838748321500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3895645485135,5.373292572934,75,5.373292572934000,-3.389564548513500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3898401764455,5.373448231594,52,5.373448231594002,-3.389840176445500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3896937937355,5.37345574615,80,5.373455746150000,-3.389693793735500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3895609782035,5.373451452118,83,5.373451452118000,-3.389560978203500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3899876302485,5.373136914274,19,5.373136914274000,-3.389987630248500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3897741257105,5.373251421794,59,5.373251421794000,-3.389774125710500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3901204457805,5.373132978078,25,5.373132978078000,-3.390120445780500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3899815607215,5.373059979534,31,5.373059979534000,-3.389981560721500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3900579653555,5.372921854838,35,5.372921854838000,-3.390057965355500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3898433897245,5.373537690594,79,5.373537690594000,-3.389843389724500,87,D:\DATA_\Points_D5\87.shp|layername=87
-3.3901300856175,5.372890723106,43,5.372890723106000,-3.390130085617500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3899829888455,5.372886429074,47,5.372886429074002,-3.389982988845500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3899162240485,5.373008093314,48,5.373008093314002,-3.389916224048500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3900518958285,5.373082165366,22,5.373082165366000,-3.390051895828500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3899197943585,5.37292793805,58,5.372927938050000,-3.389919794358500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3901929230735,5.373168046006,64,5.373168046006002,-3.390192923073500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3899833458765,5.372974814566,67,5.372974814566002,-3.389983345876500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3899155099865,5.37317484489,39,5.373174844890000,-3.389915509986500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3901279434315,5.372967657846,75,5.372967657846000,-3.390127943431500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3901979215075,5.37292614887,77,5.372926148870000,-3.390197921507500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3900551091075,5.373004157118,78,5.373004157118000,-3.390055109107500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3900543950455,5.372849929802,49,5.372849929802000,-3.390054395045500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3901936371355,5.373087532906,89,5.373087532906000,-3.390193637135500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3899158670175,5.373091826938,91,5.373091826938000,-3.389915867017500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3898466030035,5.372956207094,10,5.372956207094000,-3.389846603003500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3901261582765,5.37305139147,73,5.373051391470002,-3.390126158276500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3897052187275,5.372882850714,14,5.372882850714000,-3.389705218727500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3895634774205,5.372887502582,25,5.372887502582000,-3.389563477420500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3896281000315,5.37308359671,28,5.373083596710000,-3.389628100031500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3901982785385,5.373004514954,86,5.373004514954000,-3.390198278538500,88,D:\DATA_\Points_D5\88.shp|layername=88
-3.3897734116485,5.37316589899,39,5.373165898990000,-3.389773411648500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3898433897245,5.37312295867,41,5.373122958670002,-3.389843389724500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3897009343555,5.37305139147,43,5.373051391470002,-3.389700934355500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3898451748795,5.372882492878,11,5.372882492878000,-3.389845174879500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3896241726905,5.37316410981,52,5.373164109810000,-3.389624172690500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3895599071105,5.37304960229,53,5.373049602290000,-3.389559907110500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3897730546175,5.372930800738,60,5.372930800738002,-3.389773054617500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3898491022205,5.373045308258,32,5.373045308258000,-3.389849102220500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3897719835245,5.373089322086,65,5.373089322086000,-3.389771983524500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3895624063275,5.373126179194,66,5.373126179194000,-3.389562406327500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3897737686795,5.37301739705,78,5.373017397050000,-3.389773768679500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3896355976825,5.373006304134,49,5.373006304134000,-3.389635597682500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3896991492005,5.373130831062,82,5.373130831062000,-3.389699149200500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3896373828375,5.37292793805,84,5.372927938050000,-3.389637382837500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3953156038615,5.374385046242,0,5.374385046242002,-3.395315603861500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3897073609135,5.372964795158,64,5.372964795158000,-3.389707360913500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3954516326725,5.374381110046,3,5.374381110046000,-3.395451632672500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3953116765205,5.37422151519,5,5.374221515190000,-3.395311676520500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3955230388725,5.374344252938,10,5.374344252938000,-3.395523038872500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3895613352345,5.372968731354,80,5.372968731354000,-3.389561335234500,89,D:\DATA_\Points_D5\89.shp|layername=89
-3.3955955161655,5.374226524894,16,5.374226524894000,-3.395595516165500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3953737999145,5.374342821594,19,5.374342821594000,-3.395373799914500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3955276802755,5.373935604226,20,5.373935604226000,-3.395527680275500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3955880185145,5.374381825718,1,5.374381825718000,-3.395588018514500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3953827256895,5.374016475162,28,5.374016475162002,-3.395382725689500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3955990864755,5.373979260218,34,5.373979260218000,-3.395599086475500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3954512756415,5.374061204662,37,5.374061204662000,-3.395451275641500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3955233959035,5.374101282294,14,5.374101282294000,-3.395523395903500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3953759421005,5.374098419606,39,5.374098419606002,-3.395375942100500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3954548459515,5.374220799518,40,5.374220799518000,-3.395454845951500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3953166749545,5.374061204662,42,5.374061204662000,-3.395316674954500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3954541318895,5.374142075598,25,5.374142075598002,-3.395454131889500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3953134616755,5.374143506942,46,5.374143506942000,-3.395313461675500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3954562740755,5.373977828874,47,5.373977828874002,-3.395456274075500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3956005145995,5.374063709514,48,5.374063709514000,-3.395600514599500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3955223248105,5.374256225282,38,5.374256225282000,-3.395522324810500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3955933739795,5.374305248814,52,5.374305248814000,-3.395593373979500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3955287513685,5.374013254638,53,5.374013254638000,-3.395528751368500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3955226818415,5.374184300246,55,5.374184300246000,-3.395522681841500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3954544889205,5.37430381747,43,5.374303817470000,-3.395454488920500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3956026567855,5.374141717762,65,5.374141717762002,-3.395602656785500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3953752280385,5.37426087715,66,5.374260877150000,-3.395375228038500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3953163179235,5.373981407234,68,5.373981407234000,-3.395316317923500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3953820116275,5.374179648378,49,5.374179648378000,-3.395382011627500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3894174517415,5.37320705013,13,5.373207050130000,-3.389417451741500,90,D:\DATA_\Points_D5\90.shp|layername=90
-3.3894799321665,5.373255000154,19,5.373255000154000,-3.389479932166500,90,D:\DATA_\Points_D5\90.shp|layername=90
-3.3893492588205,5.373247843434,22,5.373247843434000,-3.389349258820500,90,D:\DATA_\Points_D5\90.shp|layername=90
-3.3953841538135,5.373931310194,58,5.373931310194000,-3.395384153813500,9,D:\DATA_\Points_D5\9.shp|layername=9
-3.3892739252795,5.373528386858,29,5.373528386858000,-3.389273925279500,90,D:\DATA_\Points_D5\90.shp|layername=90
-3.3893456885105,5.373327283026,34,5.373327283026002,-3.389345688510500,90,D:\DATA_\Points_D5\90.shp|layername=90
-3.3894820743525,5.373488309226,36,5.373488309226000,-3.389482074352500,90,D:\DATA_\Points_D5\90.shp|layername=90
